application,feature_group,model,split_type,test_subset,seed,accuracy,precision,recall,f1,roc_auc,pr_auc,enrichment_top10,enrichment_top25,train_time_sec,inference_time_sec_total,inference_time_sec_per_sample,peak_rss_delta_mb,model_size_kb,best_params,validation_auc,validation_f1_at_selected_threshold,selected_probability_threshold,label_cutoff_value,n_train,n_valid,n_test,train_positive_rate,valid_positive_rate,test_positive_rate,baseline_k,baseline_metal_weight
ch4_storage,descriptor_only,xgboost,scaffold,test,123,0.7915254237288135,0.5702127659574469,0.48028673835125446,0.5214007782101168,0.805922531317254,0.5956677449329524,3.046594982078853,2.207885304659498,1.1080773749999935,0.004239536999989468,3.5928279660927697e-06,0.00390625,235.9833984375,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 150}",0.8280315783363326,0.5657894736842105,0.375,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,,
ch4_storage,precursor_descriptor,logistic_regression,scaffold,test,123,0.7889830508474577,0.5568181818181818,0.5268817204301075,0.5414364640883977,0.8005939239156811,0.5345535909491841,2.759856630824373,2.3225806451612905,7.539841433999982,0.0048938500000303975,4.147330508500337e-06,2.86328125,14.9013671875,"{""C"": 10.0}",0.7998297246570307,0.5927601809954751,0.42,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,,
ch4_storage,precursor_descriptor,random_forest,scaffold,test,123,0.8245762711864407,0.6592920353982301,0.5340501792114696,0.5900990099009901,0.8266064388831207,0.6827093743416193,3.5842293906810037,2.3799283154121866,5.960909890000039,0.055399796000074275,4.694897966107989e-05,14.046875,19880.4150390625,"{""max_depth"": 16, ""min_samples_leaf"": 1, ""n_estimators"": 250}",0.8318627735531434,0.5735294117647058,0.365,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,,
ch4_storage,precursor_descriptor,xgboost,scaffold,test,123,0.8228813559322034,0.6620370370370371,0.5125448028673835,0.5777777777777777,0.8259142569586163,0.6530630466048641,3.4050179211469533,2.3512544802867383,4.813276074999976,0.08708233999993809,7.379859322028652e-05,0.00390625,239.525390625,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 150}",0.8618060796037228,0.6292682926829268,0.4,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,,
co2_capture,shap_selected,logistic_regression,scaffold,test,42,0.5483050847457627,0.36153846153846153,0.889589905362776,0.5141294439380127,0.7372693012051716,0.4899768968669107,2.365930599369085,1.7791798107255523,0.37705885200000466,0.001714268999990054,1.452770338974622e-06,0.00390625,1.87109375,"{""C"": 0.1}",0.7448989585162572,0.575212866603595,0.185,2.546270269,5510,1180,1180,0.2500907441016334,0.30677966101694915,0.26864406779661015,,
co2_capture,shap_selected,random_forest,scaffold,test,42,0.6262711864406779,0.40606060606060607,0.8454258675078864,0.548618219037871,0.770079796469655,0.5922033542796046,2.6182965299684544,1.854889589905363,4.436691492999898,0.025461446000008436,2.157749661017664e-05,0.00390625,6008.345703125,"{""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 150}",0.7683171459833309,0.5852090032154341,0.24,2.546270269,5510,1180,1180,0.2500907441016334,0.30677966101694915,0.26864406779661015,,
co2_capture,shap_selected,xgboost,scaffold,test,42,0.6983050847457627,0.4591194968553459,0.6908517350157729,0.5516372795969773,0.7826725054921757,0.5613854146120694,2.6813880126182967,1.9558359621451107,0.892569414000036,0.004564447000007021,3.868175423734764e-06,0.00390625,227.0390625,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",0.7591231139148171,0.5734265734265734,0.345,2.546270269,5510,1180,1180,0.2500907441016334,0.30677966101694915,0.26864406779661015,,
ch4_storage,shap_selected,logistic_regression,scaffold,test,42,0.7915254237288135,0.670995670995671,0.47692307692307695,0.5575539568345323,0.7700260908681962,0.5990560740116735,2.676923076923077,2.190769230769231,0.38922102600008657,0.0017307990000290374,1.46677881358393e-06,0.00390625,1.896484375,"{""C"": 10.0}",0.7583469387755102,0.5574712643678161,0.42,8.241883439925001,5510,1180,1180,0.2500907441016334,0.1694915254237288,0.2754237288135593,,
ch4_storage,shap_selected,random_forest,scaffold,test,42,0.7932203389830509,0.69377990430622,0.4461538461538462,0.5430711610486891,0.8129734592892487,0.6524876420779877,2.8923076923076922,2.203076923076923,5.654714840999986,0.03569934799998009,3.025368474574584e-05,0.00390625,6022.27734375,"{""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 150}",0.8099566326530612,0.5843828715365239,0.36,8.241883439925001,5510,1180,1180,0.2500907441016334,0.1694915254237288,0.2754237288135593,,
ch4_storage,shap_selected,xgboost,scaffold,test,42,0.8008474576271186,0.6339285714285714,0.6553846153846153,0.6444780635400907,0.8227512370670265,0.6626419484123574,2.830769230769231,2.3384615384615386,1.4524590160000344,0.007406168999978036,6.276414406761047e-06,0.00390625,658.7294921875,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250}",0.8125459183673469,0.5535714285714286,0.3,8.241883439925001,5510,1180,1180,0.2500907441016334,0.1694915254237288,0.2754237288135593,,
co2_capture,shap_selected,logistic_regression,scaffold,test,7,0.5694915254237288,0.3546099290780142,0.8250825082508251,0.49603174603174605,0.7261459897415055,0.4463298213973321,2.2442244224422443,1.7293729372937294,0.3605588649999163,0.0016814530000601735,1.4249601695425199e-06,0.00390625,1.8671875,"{""C"": 0.1}",0.7653377882138757,0.5671342685370742,0.205,2.567051158,5510,1180,1180,0.2500907441016334,0.2957627118644068,0.25677966101694916,,
co2_capture,shap_selected,random_forest,scaffold,test,7,0.6601694915254237,0.41155234657039713,0.7524752475247525,0.5320886814469078,0.7647865698770561,0.5367225511015408,2.442244224422442,1.9537953795379537,4.60890210499997,0.024892493999914223,2.109533389823239e-05,0.00390625,5647.248046875,"{""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 150}",0.7867639706364066,0.5924932975871313,0.285,2.567051158,5510,1180,1180,0.2500907441016334,0.2957627118644068,0.25677966101694916,,
co2_capture,shap_selected,xgboost,scaffold,test,7,0.6601694915254237,0.403921568627451,0.6798679867986799,0.5067650676506765,0.7677632643538015,0.5431172945430773,2.838283828382838,1.9273927392739274,0.9505720289999999,0.004479665999951976,3.7963271186033694e-06,0.00390625,230.4892578125,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",0.7888086642599278,0.625,0.315,2.567051158,5510,1180,1180,0.2500907441016334,0.2957627118644068,0.25677966101694916,,
ch4_storage,shap_selected,logistic_regression,scaffold,test,7,0.785593220338983,0.6591928251121076,0.4537037037037037,0.5374771480804388,0.7814086477443175,0.6231555063622536,2.7160493827160495,2.259259259259259,0.40532198299990796,0.0015454209999461455,1.3096788135136825e-06,0.00390625,1.8759765625,"{""C"": 10.0}",0.7392633136592175,0.5308924485125858,0.47,8.151024926725,5510,1180,1180,0.2500907441016334,0.21864406779661016,0.2745762711864407,,
ch4_storage,shap_selected,random_forest,scaffold,test,7,0.7745762711864407,0.602112676056338,0.5277777777777778,0.5625,0.8040339794623285,0.6622824780337058,3.0864197530864197,2.1481481481481484,5.555050864999998,0.06166966900002535,5.2262431355953684e-05,0.00390625,19746.7529296875,"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 250}",0.7684360759387245,0.536779324055666,0.37,8.151024926725,5510,1180,1180,0.2500907441016334,0.21864406779661016,0.2745762711864407,,
ch4_storage,shap_selected,xgboost,scaffold,test,7,0.7966101694915254,0.6615384615384615,0.5308641975308642,0.589041095890411,0.8164860245759779,0.6803611180406149,3.1790123456790123,2.3333333333333335,1.124601251999934,0.004153368999936902,3.5198042372346626e-06,0.00390625,230.90234375,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",0.7791538448603473,0.5446985446985447,0.4,8.151024926725,5510,1180,1180,0.2500907441016334,0.21864406779661016,0.2745762711864407,,
co2_capture,shap_selected,logistic_regression,scaffold,test,123,0.5330508474576271,0.3574097135740971,0.8913043478260869,0.5102222222222222,0.7285830111917069,0.49028867064417747,2.018633540372671,1.7142857142857144,0.373082672999999,0.0014722779999374325,1.2476932202859597e-06,0.00390625,1.8603515625,"{""C"": 10.0}",0.7576722023329997,0.5440158259149357,0.185,2.5744568125000002,5510,1180,1180,0.2500907441016334,0.27372881355932205,0.27288135593220336,,
co2_capture,shap_selected,random_forest,scaffold,test,123,0.65,0.40461215932914046,0.5993788819875776,0.4831038798498123,0.7402597402597403,0.5563691849683177,2.639751552795031,1.9627329192546585,4.370842576999962,0.02514068999994379,2.1305669491477786e-05,0.00390625,5825.8349609375,"{""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 150}",0.7689506558626644,0.5672082717872969,0.32,2.5744568125000002,5510,1180,1180,0.2500907441016334,0.27372881355932205,0.27288135593220336,,
co2_capture,shap_selected,xgboost,scaffold,test,123,0.6237288135593221,0.39730639730639733,0.7329192546583851,0.5152838427947598,0.7457090011437838,0.5503895217798643,2.639751552795031,1.8757763975155282,0.9090453420000131,0.004554331999997885,3.859603389828716e-06,0.00390625,228.4658203125,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",0.7560935078447028,0.5694249649368864,0.29,2.5744568125000002,5510,1180,1180,0.2500907441016334,0.27372881355932205,0.27288135593220336,,
ch4_storage,shap_selected,logistic_regression,scaffold,test,123,0.8067796610169492,0.6335078534031413,0.4336917562724014,0.5148936170212766,0.8025073693506617,0.6106855844517807,3.1899641577060933,2.336917562724014,0.39396315700003015,0.0015644860000065819,1.325835593225917e-06,0.00390625,1.87109375,"{""C"": 10.0}",0.7572197712892552,0.5384615384615384,0.465,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,,
ch4_storage,shap_selected,random_forest,scaffold,test,123,0.7720338983050847,0.5165562913907285,0.5591397849462365,0.5370051635111877,0.7989171728744247,0.6200757652737438,3.225806451612903,2.207885304659498,5.417801259999919,0.06674774399994021,5.656588474571204e-05,0.00390625,24583.0869140625,"{""max_depth"": 16, ""min_samples_leaf"": 1, ""n_estimators"": 250}",0.8300148990925099,0.6060606060606061,0.355,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,,
ch4_storage,shap_selected,xgboost,scaffold,test,123,0.7830508474576271,0.5440613026819924,0.5089605734767025,0.5259259259259259,0.8021473551887788,0.6300758732208682,3.440860215053764,2.2365591397849465,1.1181535500001019,0.007385276999912094,6.258709321959401e-06,0.00390625,717.0517578125,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250}",0.8485589481627678,0.5899280575539568,0.395,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,,
co2_capture,baseline,class_prior,scaffold,test,42,,,,0.42351369405477624,0.5,0.26864406779661015,,,,,,,,{},0.5,,0.05,2.546270269,5510,1180,1180,0.2500907441016334,0.30677966101694915,0.26864406779661015,,
co2_capture,baseline,linker_tanimoto_knn,scaffold,test,42,,,,0.492,0.7048042372912334,0.4802115331144353,,,,,,,,{},0.623267570816842,,0.175,2.546270269,5510,1180,1180,0.2500907441016334,0.30677966101694915,0.26864406779661015,11.0,0.0
co2_capture,baseline,metal_aware_precursor_knn,scaffold,test,42,,,,0.5797101449275363,0.7832354306560271,0.5650974109352067,,,,,,,,{},0.726980305015602,,0.19,2.546270269,5510,1180,1180,0.2500907441016334,0.30677966101694915,0.26864406779661015,11.0,1.0
ch4_storage,baseline,class_prior,scaffold,test,42,,,,0.4318936877076412,0.5,0.2754237288135593,,,,,,,,{},0.5,,0.05,8.241883439925001,5510,1180,1180,0.2500907441016334,0.1694915254237288,0.2754237288135593,,
ch4_storage,baseline,linker_tanimoto_knn,scaffold,test,42,,,,0.5718270571827058,0.7527737291947818,0.5383957612445286,,,,,,,,{},0.7951377551020408,,0.395,8.241883439925001,5510,1180,1180,0.2500907441016334,0.1694915254237288,0.2754237288135593,11.0,0.0
ch4_storage,baseline,metal_aware_precursor_knn,scaffold,test,42,,,,0.5718270571827058,0.7527737291947818,0.5383957612445286,,,,,,,,{},0.7951377551020408,,0.395,8.241883439925001,5510,1180,1180,0.2500907441016334,0.1694915254237288,0.2754237288135593,11.0,0.0
co2_capture,baseline,class_prior,scaffold,test,7,,,,0.4086311530681052,0.5,0.25677966101694916,,,,,,,,{},0.5,,0.05,2.567051158,5510,1180,1180,0.2500907441016334,0.2957627118644068,0.25677966101694916,,
co2_capture,baseline,linker_tanimoto_knn,scaffold,test,7,,,,0.4158878504672897,0.6269554549525648,0.3689576938916525,,,,,,,,{},0.6332688547991684,,0.085,2.567051158,5510,1180,1180,0.2500907441016334,0.2957627118644068,0.25677966101694916,11.0,0.0
co2_capture,baseline,metal_aware_precursor_knn,scaffold,test,7,,,,0.5200517464424321,0.7604137266634303,0.5333700136657118,,,,,,,,{},0.7617621604101801,,0.345,2.567051158,5510,1180,1180,0.2500907441016334,0.2957627118644068,0.25677966101694916,11.0,0.5
ch4_storage,baseline,class_prior,scaffold,test,7,,,,0.4308510638297872,0.5,0.2745762711864407,,,,,,,,{},0.5,,0.05,8.151024926725,5510,1180,1180,0.2500907441016334,0.21864406779661016,0.2745762711864407,,
ch4_storage,baseline,linker_tanimoto_knn,scaffold,test,7,,,,0.5435294117647059,0.7528304199838467,0.5227636383599641,,,,,,,,{},0.7310237266474969,,0.26,8.151024926725,5510,1180,1180,0.2500907441016334,0.21864406779661016,0.2745762711864407,11.0,0.0
ch4_storage,baseline,metal_aware_precursor_knn,scaffold,test,7,,,,0.5575757575757576,0.7791875793238721,0.588338971064135,,,,,,,,{},0.7454388000470834,,0.425,8.151024926725,5510,1180,1180,0.2500907441016334,0.21864406779661016,0.2745762711864407,7.0,0.5
co2_capture,baseline,class_prior,scaffold,test,123,,,,0.42876165113182424,0.5,0.27288135593220336,,,,,,,,{},0.5,,0.05,2.5744568125000002,5510,1180,1180,0.2500907441016334,0.27372881355932205,0.27288135593220336,,
co2_capture,baseline,linker_tanimoto_knn,scaffold,test,123,,,,0.46936416184971097,0.6316473381690773,0.38039365546943127,,,,,,,,{},0.6537186022231775,,0.245,2.5744568125000002,5510,1180,1180,0.2500907441016334,0.27372881355932205,0.27288135593220336,11.0,0.0
co2_capture,baseline,metal_aware_precursor_knn,scaffold,test,123,,,,0.5480984340044742,0.7530639650204867,0.5582139559954179,,,,,,,,{},0.7437367012149083,,0.27,2.5744568125000002,5510,1180,1180,0.2500907441016334,0.27372881355932205,0.27288135593220336,11.0,0.25
ch4_storage,baseline,class_prior,scaffold,test,123,,,,0.3824537354352296,0.5,0.2364406779661017,,,,,,,,{},0.5,,0.05,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,,
ch4_storage,baseline,linker_tanimoto_knn,scaffold,test,123,,,,0.4428822495606327,0.704830156854789,0.425248453807498,,,,,,,,{},0.7272909773417697,,0.47,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,11.0,0.0
ch4_storage,baseline,metal_aware_precursor_knn,scaffold,test,123,,,,0.5,0.7498259600046144,0.556751837641698,,,,,,,,{},0.7703774114277975,,0.285,8.2988530778,5510,1180,1180,0.2500907441016334,0.18135593220338983,0.2364406779661017,11.0,1.0
co2_capture,precursor_only,logistic_regression,random_group_aware,test,42,0.7711864406779662,0.44285714285714284,0.6739130434782609,0.5344827586206896,0.8036430205949656,0.5212288737454387,3.08695652173913,2.5217391304347827,2.4307513520000157,0.004908720999992511,4.1599330508411105e-06,53.51953125,14.0791015625,"{""C"": 0.1}",0.7473533353954016,0.5241809672386896,0.295,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
co2_capture,precursor_only,random_forest,random_group_aware,test,42,0.8338983050847457,0.580952380952381,0.5304347826086957,0.5545454545454546,0.8407780320366133,0.6172282264625029,3.913043478260869,2.6086956521739126,5.508341643999984,0.09326432900002146,7.903756694917073e-05,0.00390625,21786.44140625,"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 250}",0.8011361996082069,0.5725338491295938,0.395,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
co2_capture,precursor_only,xgboost,random_group_aware,test,42,0.8313559322033899,0.5676855895196506,0.5652173913043478,0.5664488017429193,0.8295286041189932,0.6157861148869644,3.5217391304347823,2.5391304347826087,3.9511090400000057,0.04053481999994801,3.43515423728373e-05,0.00390625,584.869140625,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250}",0.7844788122486855,0.5433962264150943,0.385,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
co2_capture,descriptor_only,logistic_regression,random_group_aware,test,42,0.7805084745762711,0.44176706827309237,0.4782608695652174,0.4592901878914405,0.7208604118993135,0.3874255785100096,2.260869565217391,2.1565217391304348,0.4076416469999913,0.0014842430000499007,1.2578330508897464e-06,0.00390625,1.9921875,"{""C"": 10.0}",0.6634972677595629,0.46037735849056605,0.315,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
co2_capture,descriptor_only,random_forest,random_group_aware,test,42,0.8355932203389831,0.601123595505618,0.4652173913043478,0.5245098039215687,0.8157345537757437,0.5641632163260575,3.652173913043478,2.5043478260869567,6.262141614000029,0.05232877599996755,4.434642033895555e-05,0.00390625,24892.6767578125,"{""max_depth"": 16, ""min_samples_leaf"": 1, ""n_estimators"": 250}",0.784647901845551,0.5432098765432098,0.45,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
co2_capture,descriptor_only,xgboost,random_group_aware,test,42,0.8322033898305085,0.5776699029126213,0.5173913043478261,0.5458715596330275,0.8264691075514874,0.5755921367383314,3.608695652173913,2.591304347826087,1.0395485380000764,0.0067551339999454285,5.724689830462228e-06,0.00390625,684.830078125,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250}",0.7790081451696051,0.5653021442495126,0.375,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
co2_capture,precursor_descriptor,logistic_regression,random_group_aware,test,42,0.8025423728813559,0.49517684887459806,0.6695652173913044,0.5693160813308688,0.8129839816933639,0.5333175228049871,3.1739130434782608,2.5739130434782607,5.921030138000106,0.0050749569999197774,4.300811016881167e-06,2.86328125,14.9013671875,"{""C"": 10.0}",0.7548200845447983,0.526148969889065,0.32,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
co2_capture,precursor_descriptor,random_forest,random_group_aware,test,42,0.8161016949152542,0.5223367697594502,0.6608695652173913,0.5834932821497121,0.8407139588100686,0.63141138358671,3.913043478260869,2.6608695652173915,6.399699661,0.05966761400009091,5.0565774576348226e-05,21.12890625,19905.7275390625,"{""max_depth"": 16, ""min_samples_leaf"": 1, ""n_estimators"": 250}",0.811126920301062,0.5973154362416108,0.32,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
co2_capture,precursor_descriptor,xgboost,random_group_aware,test,42,0.8254237288135593,0.548,0.5956521739130435,0.5708333333333333,0.8291716247139589,0.6066232698170761,3.782608695652174,2.5739130434782607,3.402574587999993,0.07211732899997969,6.111638050845736e-05,0.0078125,611.556640625,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250}",0.7961748633879782,0.5746268656716418,0.365,2.68603160475,5510,1180,1180,0.2500907441016334,0.2245762711864407,0.19491525423728814,,
ch4_storage,precursor_only,logistic_regression,random_group_aware,test,42,0.7906779661016949,0.5251256281407035,0.7827715355805244,0.6285714285714286,0.8288926902707869,0.5855271746072422,3.108614232209738,2.3970037453183517,3.496273892999966,0.007567939000068691,6.413507627176857e-06,32.38671875,14.0791015625,"{""C"": 0.1}",0.812316384180791,0.6264044943820225,0.285,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
ch4_storage,precursor_only,random_forest,random_group_aware,test,42,0.809322033898305,0.5644171779141104,0.6891385767790262,0.6205733558178752,0.8500313819117122,0.6436977828469514,3.258426966292135,2.5767790262172285,5.137648376000016,0.07393365400002949,6.265563898307584e-05,0.00390625,20051.59765625,"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 250}",0.8669673465479268,0.6893353941267388,0.33,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
ch4_storage,precursor_only,xgboost,random_group_aware,test,42,0.8177966101694916,0.6181818181818182,0.5093632958801498,0.5585215605749486,0.8410721537836741,0.6371284398296273,3.183520599250936,2.6666666666666665,2.575519045999954,0.04250821499999802,3.602391101694747e-05,0.00390625,610.240234375,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250}",0.8841635545341378,0.6963979416809606,0.405,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
ch4_storage,descriptor_only,logistic_regression,random_group_aware,test,42,0.7559322033898305,0.4709141274238227,0.6367041198501873,0.5414012738853503,0.7598442800825366,0.4933697354998564,2.584269662921348,2.2172284644194753,0.42260681200002637,0.001521420000017315,1.2893389830655211e-06,0.00390625,1.9921875,"{""C"": 1.0}",0.7855482141147181,0.5979073243647235,0.29,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
ch4_storage,descriptor_only,random_forest,random_group_aware,test,42,0.811864406779661,0.5718849840255591,0.6704119850187266,0.6172413793103448,0.8501298349680644,0.6511606252734036,3.333333333333333,2.6666666666666665,7.368756834999999,0.05564241399997627,4.715458813557311e-05,0.00390625,23577.0517578125,"{""max_depth"": 16, ""min_samples_leaf"": 1, ""n_estimators"": 250}",0.8532375754093651,0.6809917355371901,0.355,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
ch4_storage,descriptor_only,xgboost,random_group_aware,test,42,0.7966101694915254,0.541033434650456,0.6666666666666666,0.5973154362416108,0.8452112843611422,0.6587034190908562,3.445692883895131,2.48689138576779,1.0656618369999933,0.007217949999926532,6.116906779598756e-06,0.00390625,683.509765625,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250}",0.850113951929522,0.6589403973509934,0.325,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
ch4_storage,precursor_descriptor,logistic_regression,random_group_aware,test,42,0.8033898305084746,0.552870090634441,0.6853932584269663,0.6120401337792643,0.8283511984608506,0.611445647183235,3.108614232209738,2.531835205992509,5.661979018000011,0.0050188810000690864,4.253288983109395e-06,2.86328125,14.9013671875,"{""C"": 0.1}",0.8170449104663411,0.622154779969651,0.345,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
ch4_storage,precursor_descriptor,random_forest,random_group_aware,test,42,0.8364406779661017,0.6267123287671232,0.6853932584269663,0.6547406082289803,0.8747677123201694,0.7069159011630854,3.8202247191011236,2.756554307116105,7.7805674229999795,0.06015216299999793,5.097640932203214e-05,21.12890625,20821.0400390625,"{""max_depth"": 16, ""min_samples_leaf"": 1, ""n_estimators"": 250}",0.8965699511634588,0.7056910569105691,0.34,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
ch4_storage,precursor_descriptor,xgboost,random_group_aware,test,42,0.847457627118644,0.6986301369863014,0.5730337078651685,0.6296296296296297,0.8775777266368846,0.718103640041568,3.745318352059925,2.7715355805243442,3.217711926999982,0.056015851999973165,4.747106101692641e-05,0.00390625,674.193359375,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250}",0.8808848032174663,0.6996336996336996,0.435,8.1806480536,5510,1180,1180,0.2500907441016334,0.25,0.22627118644067798,,
co2_capture,precursor_only,logistic_regression,metal_element_holdout,test,42,0.5689505637467476,0.15738963531669867,0.5857142857142857,0.2481089258698941,0.6178659568467071,0.17336620090760468,1.9965367965367966,1.541520178261946,2.272809407000068,0.006846715999927255,2.9690875975400067e-06,20.40234375,14.0791015625,"{""C"": 0.1}",0.7162092694496045,0.47844228094575797,0.25,2.86829436075,4360,1204,2306,0.25,0.23006644518272426,0.12142237640936687,,
co2_capture,precursor_only,logistic_regression,metal_element_holdout,test_partial_unseen,42,0.6319612590799032,0.16993464052287582,0.5098039215686274,0.2549019607843137,0.6656916910410573,0.25135751073248674,2.5065359477124183,1.557315233785822,2.276976631000025,0.00334927799997331,8.109631961194456e-06,0.00390625,14.0791015625,"{""C"": 0.1}",0.7162092694496045,0.47844228094575797,0.25,2.86829436075,4360,1204,413,0.25,0.23006644518272426,0.1234866828087167,,
co2_capture,precursor_only,logistic_regression,metal_element_holdout,test_fully_unseen,42,0.5552033808769149,0.15523059617547807,0.6026200873362445,0.24686940966010734,0.6077348211286531,0.1660758407619129,1.8273040680303378,1.4998065336355095,2.88399519699999,0.008744436999904792,4.619353935501739e-06,0.00390625,14.0791015625,"{""C"": 0.1}",0.7162092694496045,0.47844228094575797,0.25,2.86829436075,4360,1204,1893,0.25,0.23006644518272426,0.12097200211304807,,
